Helpful,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
1,1,46,94.33,18.24,4.38,97.48,9.2,21.74,80.43,69.57,52.17,6.52,4.35,4.35,0,0,0,0,2.17,19.57,15.22,0,15.22,6.52,8.7,4.35,0,10.87,10.87,2.17,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,6.52,6.52,0,2.17,2.17,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,6.52,10.87,0,2.17,2.17,2.17,0,4.35,0,0,8.7,0,0,0,0,0,0,21.74,10.87,2.17,0,0,0,8.7,0
1,1,58,42.75,1,92,74.09,29,8.62,87.93,84.48,63.79,10.34,6.9,6.9,0,0,0,0,3.45,17.24,12.07,1.72,10.34,15.52,5.17,8.62,1.72,27.59,10.34,5.17,3.45,0,3.45,0,17.24,1.72,15.52,3.45,3.45,1.72,0,0,8.62,0,3.45,3.45,0,0,0,0,0,0,0,0,1.72,1.72,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,3.45,1.72,0,0,1.72,0,1.72,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,10.34,5.17,0,0,3.45,1.72,0,0,5.17,3.45,5.17,3.45,0,0,0,0,0,3.45,3.45,0,0,0,0,0,0
1,1,84,89.52,1.38,84.92,57.46,14,22.62,80.95,71.43,55.95,13.1,9.52,9.52,0,0,0,0,3.57,22.62,16.67,1.19,10.71,5.95,2.38,5.95,0,13.1,11.9,4.76,1.19,0,1.19,0,13.1,3.57,9.52,3.57,0,0,2.38,0,3.57,0,2.38,2.38,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,2.38,0,1.19,0,0,0,0,0,0,7.14,8.33,0,1.19,3.57,3.57,0,0,2.38,2.38,4.76,2.38,0,0,0,0,0,11.9,7.14,2.38,0,0,1.19,1.19,0
1,1,43,89.52,53.95,69.5,87.73,14.33,9.3,83.72,69.77,55.81,16.28,9.3,2.33,0,6.98,0,0,6.98,18.6,11.63,0,16.28,6.98,0,4.65,0,11.63,9.3,0,0,0,0,0,16.28,0,16.28,2.33,2.33,4.65,4.65,0,9.3,0,4.65,4.65,0,0,0,0,0,0,0,0,6.98,0,0,0,0,0,0,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,13.95,0,4.65,4.65,2.33,0,2.33,2.33,2.33,4.65,0,0,0,0,0,0,6.98,6.98,0,0,0,0,0,0
1,1,44,32.02,1.08,11.02,98.14,22,18.18,86.36,77.27,61.36,6.82,0,0,0,0,0,0,6.82,22.73,13.64,0,6.82,18.18,4.55,11.36,2.27,22.73,13.64,11.36,2.27,0,2.27,0,20.45,0,20.45,2.27,2.27,4.55,4.55,0,11.36,0,6.82,6.82,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,9.09,4.55,0,2.27,0,0,2.27,0,0,0,6.82,2.27,0,0,0,0,0,18.18,6.82,2.27,0,0,2.27,6.82,0
1,1,46,77.67,28.14,44.75,97.48,15.33,13.04,80.43,65.22,47.83,10.87,6.52,4.35,0,2.17,0,0,4.35,8.7,4.35,0,19.57,8.7,2.17,8.7,0,17.39,8.7,2.17,0,0,0,0,6.52,0,6.52,0,0,2.17,2.17,0,2.17,0,6.52,6.52,0,2.17,2.17,0,0,0,0,0,4.35,0,0,0,0,0,0,2.17,0,0,0,0,4.35,0,0,4.35,4.35,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,17.39,15.22,2.17,4.35,6.52,4.35,0,0,2.17,2.17,2.17,0,0,0,0,0,0,21.74,6.52,6.52,0,0,0,8.7,0
1,1,16,78.28,99,1,99,8,12.5,100,62.5,43.75,25,12.5,0,6.25,0,6.25,0,12.5,6.25,0,6.25,18.75,0,0,0,0,6.25,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,6.25,6.25,0,0,0,0,0,25,6.25,0,0,0,0,0,18.75,6.25,0,0,12.5,0,0,0,0,25,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
1,1,9,1,40.06,1,99,9,33.33,100,66.67,55.56,33.33,11.11,11.11,0,0,0,0,22.22,11.11,0,0,0,11.11,11.11,0,0,11.11,11.11,0,0,0,0,0,22.22,0,22.22,0,0,11.11,11.11,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,0,0,22.22,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,22.22,11.11,0,0,0,0,0
1,1,56,91.78,30.13,60.9,47.3,14,23.21,89.29,66.07,55.36,10.71,7.14,5.36,0,1.79,0,0,3.57,12.5,10.71,1.79,17.86,5.36,1.79,8.93,0,10.71,3.57,5.36,5.36,3.57,1.79,0,8.93,1.79,7.14,1.79,0,1.79,1.79,0,3.57,0,1.79,1.79,0,0,0,0,0,0,0,0,10.71,3.57,0,0,0,1.79,1.79,5.36,0,1.79,0,0,3.57,0,0,3.57,8.93,0,0,8.93,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,10.71,0,3.57,7.14,0,0,0,0,0,8.93,0,0,0,0,0,0,14.29,7.14,5.36,0,0,0,1.79,0
1,1,51,24.9,1,46.57,1,51,9.8,94.12,78.43,62.75,19.61,9.8,9.8,0,0,0,0,9.8,17.65,7.84,7.84,11.76,11.76,1.96,7.84,3.92,21.57,7.84,1.96,0,0,0,0,15.69,0,11.76,1.96,1.96,1.96,0,0,5.88,0,7.84,1.96,5.88,1.96,1.96,0,0,0,0,0,1.96,1.96,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,5.88,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,5.88,3.92,0,0,1.96,0,0,1.96,0,3.92,9.8,0,0,0,0,0,0,3.92,1.96,0,0,0,0,1.96,0
1,1,10,97.77,40.06,7.03,99,10,10,90,70,50,10,0,0,0,0,0,0,10,30,20,0,10,10,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0
1,1,20,39.7,15.75,7.03,90.5,10,25,90,80,60,10,0,0,0,0,0,0,10,15,5,0,15,15,5,10,0,25,10,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,15,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1,1,31,95.94,76.43,17.19,70.91,7.75,9.68,90.32,70.97,48.39,12.9,9.68,3.23,0,0,6.45,0,3.23,9.68,0,3.23,25.81,3.23,0,3.23,0,16.13,12.9,3.23,0,0,0,0,12.9,0,12.9,6.45,3.23,3.23,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,12.9,3.23,0,0,0,0,0,9.68,0,0,6.45,0,3.23,0,0,3.23,3.23,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,0,16.13,6.45,0,6.45,3.23,0,0,0,3.23,0,6.45,0,0,0,0,0,0,12.9,12.9,0,0,0,0,0,0
1,1,63,33.38,1,99,43.94,15.75,23.81,85.71,73.02,58.73,11.11,6.35,6.35,0,0,0,0,4.76,15.87,7.94,1.59,12.7,12.7,9.52,6.35,3.17,14.29,12.7,6.35,0,0,0,0,15.87,3.17,12.7,3.17,3.17,0,0,0,6.35,0,1.59,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,1.59,1.59,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,4.76,9.52,0,4.76,6.35,0,0,0,4.76,1.59,12.7,1.59,0,0,0,0,0,23.81,4.76,7.94,0,1.59,4.76,4.76,0
1,1,125,63.53,44.8,6.11,81.12,17.86,12.8,86.4,65.6,55.2,16,4.8,0.8,1.6,0.8,0.8,0,11.2,13.6,4,0.8,19.2,8.8,1.6,8,0.8,15.2,4,2.4,4.8,3.2,0.8,0.8,13.6,0.8,12.8,0.8,3.2,3.2,0.8,0.8,5.6,0,5.6,4.8,0.8,0.8,0.8,0,0,0,0,0,8,2.4,0.8,0,0,0.8,0,5.6,0.8,0,1.6,0,8.8,0,0,8.8,5.6,0.8,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,2.4,0,3.2,0.8,0.8,0,0,0,0,4.8,4,0,1.6,3.2,0,0,0,1.6,2.4,4,0,0,0,0,0,0,18.4,5.6,7.2,0,0,2.4,3.2,0
1,1,39,98.64,26.18,16.81,60.52,9.75,23.08,82.05,61.54,48.72,2.56,0,0,0,0,0,0,2.56,23.08,17.95,7.69,12.82,5.13,7.69,0,2.56,10.26,5.13,5.13,0,0,0,0,20.51,2.56,17.95,7.69,2.56,0,2.56,0,2.56,0,2.56,2.56,0,0,0,0,0,0,0,0,5.13,2.56,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,5.13,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,2.56,0,0,2.56,0,0,0,0,7.69,2.56,0,0,0,0,0,0,12.82,10.26,0,0,0,0,2.56,0
1,1,35,72.76,72.87,4.17,65.27,17.5,5.71,94.29,71.43,65.71,14.29,8.57,2.86,0,0,5.71,0,5.71,14.29,5.71,0,22.86,11.43,2.86,8.57,0,17.14,2.86,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,8.57,2.86,0,0,8.57,2.86,0,0,2.86,5.71,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,5.71,17.14,5.71,0,11.43,5.71,0,0,0,0,5.71,0,0,0,0,0,0,8.57,5.71,2.86,0,0,0,0,0
1,1,26,83.25,1,57.98,99,13,11.54,92.31,61.54,53.85,15.38,15.38,15.38,0,0,0,0,0,19.23,11.54,0,11.54,11.54,0,0,0,11.54,7.69,7.69,3.85,0,3.85,0,3.85,3.85,0,0,0,0,0,0,0,0,11.54,11.54,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,3.85,0,7.69,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
1,1,14,89.52,97.11,1,98.65,4.67,7.14,85.71,71.43,50,7.14,7.14,0,0,7.14,0,0,0,28.57,0,7.14,14.29,0,0,7.14,0,14.29,7.14,21.43,0,0,0,0,21.43,14.29,7.14,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,50,0,21.43,0,28.57,0,0,0
1,1,14,89.52,97.11,1,98.65,4.67,7.14,85.71,71.43,50,7.14,7.14,0,0,7.14,0,0,0,28.57,0,7.14,14.29,0,0,7.14,0,14.29,7.14,21.43,0,0,0,0,21.43,14.29,7.14,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,50,0,21.43,0,28.57,0,0,0
1,1,20,94.88,40.06,1,90.5,6.67,10,80,80,60,10,0,0,0,0,0,0,10,20,15,0,15,5,5,5,0,5,25,10,5,0,5,0,10,0,10,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,20,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1,1,39,38.2,69.89,2.93,99,19.5,17.95,94.87,64.1,56.41,20.51,17.95,7.69,0,0,0,10.26,2.56,15.38,2.56,5.13,12.82,5.13,2.56,5.13,2.56,12.82,0,5.13,2.56,2.56,0,0,15.38,0,15.38,0,0,5.13,5.13,2.56,5.13,0,12.82,12.82,0,12.82,12.82,0,0,0,0,0,28.21,7.69,0,0,0,0,0,20.51,10.26,0,2.56,2.56,0,0,0,0,10.26,0,0,7.69,2.56,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2.56,5.13,0,0,0,0,5.13,0,0,5.13,5.13,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
1,1,48,16.96,18.97,39.59,52.41,16,10.42,89.58,75,68.75,22.92,14.58,10.42,0,0,4.17,0,8.33,20.83,6.25,0,16.67,8.33,10.42,10.42,0,14.58,4.17,4.17,2.08,2.08,0,0,10.42,0,10.42,0,6.25,0,0,2.08,0,0,2.08,2.08,0,2.08,2.08,0,0,0,0,0,12.5,6.25,2.08,0,0,2.08,0,6.25,2.08,0,6.25,0,0,0,0,0,4.17,2.08,0,0,2.08,0,2.08,0,0,0,0,0,0,0,2.08,0,0,4.17,0,0,0,0,0,0,8.33,2.08,0,0,2.08,0,0,0,8.33,4.17,8.33,0,2.08,0,2.08,0,0,12.5,6.25,2.08,0,0,2.08,2.08,0
1,1,17,29.85,2.18,12.44,99,5.67,11.76,76.47,70.59,58.82,17.65,11.76,11.76,0,0,0,0,5.88,35.29,11.76,17.65,0,11.76,5.88,0,0,11.76,17.65,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,17.65,17.65,0,0,0,0,0,0
1,1,34,79.1,2.18,46.57,99,11.33,20.59,88.24,67.65,47.06,5.88,5.88,5.88,0,0,0,0,0,11.76,8.82,0,14.71,2.94,8.82,8.82,2.94,8.82,14.71,0,2.94,0,2.94,0,5.88,0,5.88,0,0,0,0,2.94,2.94,0,11.76,11.76,0,2.94,2.94,0,0,0,0,0,5.88,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,8.82,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,5.88,2.94,0,2.94,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0
1,1,15,39.7,10.48,1.91,20.23,15,13.33,86.67,73.33,60,20,6.67,6.67,0,0,0,0,13.33,6.67,6.67,0,13.33,13.33,0,6.67,0,20,6.67,6.67,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0
1,1,20,69.05,1,89.39,20.23,6.67,10,90,80,55,5,5,5,0,0,0,0,0,15,5,0,20,10,5,10,5,25,5,10,0,0,0,0,15,5,10,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,5,10,5,0,0,5,0,5,0,0,0,0,0,0,15,15,0,0,0,0,0,0
1,1,53,83.39,2.56,79.41,49.04,17.67,9.43,86.79,77.36,62.26,13.21,7.55,7.55,0,0,0,0,5.66,20.75,13.21,3.77,16.98,5.66,7.55,5.66,1.89,15.09,3.77,7.55,0,0,0,0,13.21,1.89,11.32,3.77,3.77,0,0,1.89,1.89,0,1.89,1.89,0,0,0,0,0,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,1.89,0,0,0,0,13.21,5.66,0,3.77,1.89,0,0,0,3.77,5.66,5.66,0,0,0,0,0,0,11.32,5.66,1.89,0,0,3.77,0,0
1,1,12,97.04,1,89.39,20.23,12,16.67,75,75,58.33,16.67,8.33,8.33,0,0,0,0,8.33,16.67,8.33,0,25,0,0,8.33,0,16.67,8.33,0,0,0,0,0,33.33,0,33.33,0,0,8.33,8.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,33,89.52,58.11,1,99,11,15.15,93.94,69.7,57.58,9.09,9.09,3.03,0,0,6.06,0,0,27.27,15.15,3.03,12.12,9.09,0,6.06,3.03,12.12,9.09,9.09,3.03,3.03,0,0,3.03,0,3.03,0,0,3.03,0,0,0,0,9.09,9.09,0,6.06,6.06,0,0,0,0,0,15.15,6.06,3.03,0,0,0,0,9.09,3.03,0,9.09,0,3.03,0,0,3.03,12.12,3.03,0,6.06,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,6.06,0,3.03,3.03,0,0,0,3.03,9.09,3.03,0,0,0,0,0,0,12.12,9.09,0,0,0,3.03,0,0
1,1,16,5.64,40.06,1.63,96.74,8,12.5,93.75,75,62.5,31.25,18.75,12.5,0,0,6.25,0,12.5,12.5,0,0,12.5,0,6.25,12.5,0,12.5,0,0,6.25,6.25,0,0,6.25,0,6.25,0,0,0,0,0,0,0,6.25,6.25,0,6.25,6.25,0,0,0,0,0,18.75,6.25,0,0,0,0,0,12.5,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,12.5,6.25,0,0,6.25,0,0,0
1,1,34,64.21,1,83.69,20.23,11.33,20.59,88.24,67.65,50,5.88,2.94,2.94,0,0,0,0,2.94,14.71,5.88,2.94,14.71,5.88,5.88,11.76,2.94,11.76,2.94,8.82,0,0,0,0,14.71,0,14.71,2.94,2.94,0,5.88,0,8.82,0,5.88,2.94,2.94,2.94,0,2.94,2.94,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,8.82,0,0,8.82,20.59,8.82,0,2.94,8.82,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,14.71,0,0,8.82,0,5.88,0,0,5.88,2.94,0,0,0,0,0,0,17.65,8.82,5.88,0,0,2.94,0,0
1,1,48,21.24,1,99,20.23,16,22.92,93.75,79.17,68.75,22.92,10.42,10.42,0,0,0,0,12.5,12.5,2.08,0,18.75,6.25,6.25,10.42,2.08,16.67,6.25,8.33,4.17,2.08,2.08,0,12.5,0,12.5,0,2.08,0,2.08,0,8.33,0,4.17,2.08,2.08,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,2.08,0,2.08,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,2.08,0,8.33,8.33,0,4.17,6.25,0,0,0,6.25,4.17,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0
1,1,24,62.1,40.06,3.81,99,6,16.67,83.33,70.83,50,4.17,4.17,0,4.17,0,0,0,0,20.83,12.5,8.33,8.33,8.33,12.5,4.17,4.17,20.83,12.5,8.33,8.33,4.17,4.17,0,12.5,0,12.5,0,0,0,0,4.17,4.17,0,16.67,12.5,4.17,4.17,0,4.17,4.17,0,0,0,8.33,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,8.33,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
1,1,59,11.79,1,53.8,91.11,11.8,11.86,88.14,72.88,61.02,23.73,13.56,11.86,0,0,0,0,10.17,10.17,3.39,0,11.86,11.86,3.39,6.78,1.69,16.95,5.08,1.69,6.78,1.69,5.08,0,8.47,0,8.47,0,0,1.69,3.39,0,5.08,0,5.08,5.08,0,1.69,1.69,0,0,0,0,0,6.78,3.39,0,0,0,0,3.39,3.39,1.69,0,1.69,0,6.78,0,0,6.78,6.78,0,0,5.08,1.69,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,6.78,3.39,0,0,3.39,0,0,0,0,5.08,8.47,0,0,0,0,0,0,13.56,8.47,3.39,0,0,0,1.69,0
1,1,28,56.86,40.06,2.36,20.23,14,14.29,75,60.71,46.43,10.71,3.57,0,0,3.57,0,0,7.14,10.71,10.71,0,10.71,7.14,3.57,10.71,3.57,14.29,7.14,0,10.71,0,7.14,3.57,7.14,0,7.14,0,3.57,3.57,0,0,3.57,0,7.14,3.57,3.57,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,7.14,0,0,0,0,0,0,0,7.14,3.57,7.14,0,0,0,0,0,0,17.86,7.14,3.57,0,0,7.14,0,0
1,1,34,93.03,99,1.39,95.42,11.33,14.71,91.18,82.35,55.88,14.71,8.82,0,8.82,0,0,0,5.88,20.59,14.71,0,14.71,8.82,0,2.94,0,14.71,14.71,11.76,8.82,8.82,0,0,5.88,2.94,2.94,0,0,2.94,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,14.71,0,0,0,0,0,0,14.71,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,14.71,2.94,0,2.94,2.94,0,0,0,2.94,0,5.88,0,0,0,0,0,0,8.82,8.82,0,0,0,0,0,0
1,1,36,66.04,2.75,98.75,2.17,12,11.11,91.67,69.44,55.56,11.11,11.11,11.11,0,0,0,0,0,16.67,2.78,5.56,16.67,8.33,5.56,5.56,0,16.67,11.11,11.11,5.56,0,2.78,2.78,2.78,0,2.78,0,0,2.78,0,0,0,0,2.78,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.89,8.33,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.78,8.33,0,2.78,5.56,0,0,0,13.89,11.11,0,0,0,0,0,0,0,13.89,8.33,2.78,0,0,0,2.78,0
1,1,20,15.41,15.75,63.35,99,10,10,100,60,45,15,10,10,0,0,0,0,5,15,5,5,5,15,5,5,0,20,10,0,10,5,5,0,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,20,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,5,5,0,0,5,0,0,10,15,0,0,0,0,0,0,0,15,10,0,0,0,5,0,0
1,1,61,65.02,10.78,3.62,99,8.71,22.95,83.61,70.49,52.46,11.48,4.92,1.64,0,0,3.28,0,6.56,18.03,9.84,0,11.48,8.2,4.92,4.92,3.28,13.11,11.48,6.56,4.92,3.28,1.64,0,9.84,3.28,6.56,0,0,0,0,0,6.56,0,11.48,9.84,1.64,6.56,6.56,0,0,0,0,0,9.84,4.92,1.64,0,0,0,0,4.92,1.64,0,4.92,0,1.64,0,0,1.64,3.28,1.64,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,8.2,9.84,6.56,1.64,1.64,6.56,0,0,0,0,11.48,1.64,0,0,0,0,0,22.95,11.48,8.2,0,0,3.28,0,0
1,1,53,7.19,13.48,10.87,49.04,13.25,7.55,92.45,81.13,69.81,20.75,5.66,3.77,0,1.89,0,0,15.09,16.98,7.55,0,9.43,15.09,5.66,11.32,0,22.64,3.77,9.43,0,0,0,0,13.21,0,11.32,0,1.89,1.89,3.77,0,5.66,0,1.89,1.89,0,1.89,1.89,0,0,0,0,0,1.89,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,15.09,7.55,0,0,7.55,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,1.89,0,0,0,0,1.89,1.89,1.89,0,0,1.89,0,0,3.77,3.77,11.32,0,0,0,0,0,0,13.21,7.55,3.77,0,0,1.89,0,0
1,1,25,89.52,82.98,1,81.12,12.5,16,96,72,56,12,12,4,0,0,8,0,0,20,12,0,16,8,4,0,4,12,4,4,0,0,0,0,8,0,8,0,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,8,0,16,0,4,0,0,4,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,4,4,8,4,0,4,4,0,0,0,36,0,8,0,20,0,8,0
